_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry
17651,,Costco Pharmacy #535,Pharmacy Immunization Site,100 Billy Bishop Way,North York,M3K 2C8,,,-79.45581115799996,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-635-9724,,,,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,344,"{u'type': u'Point', u'coordinates': (-79.455811158, 43.731043023)}"
17652,,Costco Pharmacy #1316,Pharmacy Immunization Site,42 Overlea Blvd,Thorncliffe Park,M4H 1B8,,,-79.34718227799998,,"Monday: 9 a.m.-8:30 p.m., Tuesday: 9 a.m.-8:30 p.m., Wednesday: 9 a.m.-8:30 p.m., Thursday: 9 a.m.-8:30 p.m., Friday: 9 a.m.-8:30pm, Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-265-9387,,,,https://www.costcopharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,345,"{u'type': u'Point', u'coordinates': (-79.347182278, 43.706911602)}"
17653,,LOBLAWS INC LOB4354 RX DSP,Pharmacy Immunization Site,200 FRONT ST E,TORONTO,M5A 4T9,,,-79.36632345799995,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-363-6412,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,346,"{u'type': u'Point', u'coordinates': (-79.366323458, 43.651100893)}"
17654,,LOBLAWS INC RCSS2800 RX DSP,Pharmacy Immunization Site,2549 WESTON RD,TORONTO,M9N 2A7,,,-79.53385064300001,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-246-1417,,,,https://www.realcanadiansuperstore.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,347,"{u'type': u'Point', u'coordinates': (-79.533850643, 43.709950033)}"
17655,,LOBLAWS INC NF4119 RX DSP,Pharmacy Immunization Site,449 CARLAW AVE,TORONTO,M4K 3H9,,,-79.342750207,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-462-0651,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,348,"{u'type': u'Point', u'coordinates': (-79.342750207, 43.668294709)}"
17656,,LOBLAWS INC NF4932 RX DSP,Pharmacy Immunization Site,3401 LAWRENCE AVE E,SCARBOROUGH,M1H 1B2,,,-79.23028838699997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-438-4392,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,349,"{u'type': u'Point', u'coordinates': (-79.230288387, 43.758540756)}"
17657,,LOBLAWS INC LOB1092 RX DSP,Pharmacy Immunization Site,11 REDWAY RD,TORONTO,M4H 1P6,,,-79.36015996599997,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-425-8433,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,350,"{u'type': u'Point', u'coordinates': (-79.360159966, 43.699973461)}"
17658,,LOBLAWS INC LOB1154 RX DSP,Pharmacy Immunization Site,2280 DUNDAS ST W,TORONTO,M6R1X4,,,-79.45054238,,"Monday: 7 a.m.-6 p.m., Tuesday: 7 a.m.-6 p.m., Wednesday: 7 a.m.-6 p.m., Thursday: 7 a.m.-6 p.m., Friday: 7 a.m.-6 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-533-0770,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,351,"{u'type': u'Point', u'coordinates': (-79.45054238, 43.654817881)}"
17659,,LOBLAWS INC LOB1099 RX DSP,Pharmacy Immunization Site,3671 DUNDAS ST W,ETOBICOKE,M6S 2T3,,,-79.49586692499997,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-769-5570,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,352,"{u'type': u'Point', u'coordinates': (-79.495866925, 43.66543417)}"
17660,,LOBLAWS INC NF4225 RX DSP,Pharmacy Immunization Site,1450 LAWRENCE AVE E,SCARBOROUGH,M4A 2S8,,,-79.310406489,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-752-0135,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,353,"{u'type': u'Point', u'coordinates': (-79.310406489, 43.742447141)}"
17661,,LOBLAWS INC LOB1019 RX DSP,Pharmacy Immunization Site,2877 BAYVIEW AVE,TORONTO,M2K 2S3,,,-79.387294897,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-733-1350,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,354,"{u'type': u'Point', u'coordinates': (-79.387294897, 43.768619355)}"
17662,,LOBLAWS INC LOB1066 RX DSP,Pharmacy Immunization Site,380 THE EAST MALL,ETOBICOKE,M9B 6L5,,,-79.55959941499998,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-695-0610,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,355,"{u'type': u'Point', u'coordinates': (-79.559599415, 43.64396199)}"
17663,,LOBLAWS INC NF4222 RX DSP,Pharmacy Immunization Site,222 LANSDOWNE AVE,TORONTO,M6K 3C6,,,-79.440695371,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-588-7744,,,,https://www.nofrills.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,356,"{u'type': u'Point', u'coordinates': (-79.440695371, 43.649553325)}"
17664,,LOBLAWS INC RCSS1077 RX DSP,Pharmacy Immunization Site,825 DON MILLS RD,TORONTO,M3C 1V4,,,-79.33896238,,"Monday: 7 a.m.-8 p.m., Tuesday: 7 a.m.-8 p.m., Wednesday: 7 a.m.-8 p.m., Thursday: 7 a.m.-8 p.m., Friday: 7 a.m.-8 p.m., Saturday: 7 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-391-4847,,,,https://www.realcanadiansuperstore.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,357,"{u'type': u'Point', u'coordinates': (-79.33896238, 43.722006661)}"
17665,,LOBLAWS INC LOB1079 RX DSP,Pharmacy Immunization Site,10 LOWER JARVIS ST,TORONTO,M5E 1Z2,,,-79.36987821299998,,"Monday: 7 a.m.-7 p.m., Tuesday: 7 a.m.-7 p.m., Wednesday: 7 a.m.-7 p.m., Thursday: 7 a.m.-7 p.m., Friday: 7 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-304-0619,,,,https://www.loblaws.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,358,"{u'type': u'Point', u'coordinates': (-79.369878213, 43.644490468)}"
17666,,Gerrard & Victoria - Sobeys,Pharmacy Immunization Site,2490 Gerrard St. East,Scarborough,M1N 1W8,,,-79.28492713199995,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 698-2060,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,359,"{u'type': u'Point', u'coordinates': (-79.284927132, 43.687900873)}"
17667,,Lawrence/Midland - Sobeys,Pharmacy Immunization Site,2650 Lawrence Avenue E,Scarborough,M1P 2S1,,,-79.263873273,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 755-4184,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,360,"{u'type': u'Point', u'coordinates': (-79.263873273, 43.752174235)}"
17668,,Rosebury - Sobeys,Pharmacy Immunization Site,145 Marlee Avenue,Toronto,M6B 3H3,,,-79.44102712799997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 781-0606,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,361,"{u'type': u'Point', u'coordinates': (-79.441027128, 43.703254768)}"
17669,,Junction Pharmacy,Pharmacy Immunization Site,3016 DUNDAS ST WEST,TORONTO,M6P1Z3,,,-79.46994496499997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 11 a.m.-4 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-763-2394,,,,https://www.medspharmacy.ca/junction-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,362,"{u'type': u'Point', u'coordinates': (-79.469944965, 43.665660061)}"
17670,,High Park,Pharmacy Immunization Site,1938 Bloor St. W,Toronto,M6P 3K8,,,-79.46678953499998,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-769-2222,,,,https://www.medspharmacy.ca/high-park-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,363,"{u'type': u'Point', u'coordinates': (-79.466789535, 43.653433271)}"
17671,,Canadian Compounding Pharmacy,Pharmacy Immunization Site,2920 Bloor St West,Toronto,M8X 1B6,,,-79.50723235599996,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-239-3566,,,,https://www.medspharmacy.ca/canadian-compounding-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,364,"{u'type': u'Point', u'coordinates': (-79.507232356, 43.648501682)}"
17672,,Orton Park Guardian Pharmacy,Pharmacy Immunization Site,136 Orton Park Road,Scarborough,M1G 3H1,,,-79.20911960999996,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-439-7222,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/orton-park-pharmacy-7041430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,365,"{u'type': u'Point', u'coordinates': (-79.20911961, 43.77171822)}"
17673,,Guardian Village Square Pharmacy,Pharmacy Immunization Site,"2942 FINCH AVE E., Scar, Ont",Scarborough,M1W 2T4,,,-79.329809802,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-3 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-492-4167,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/village-square-pharmacy-7005106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,366,"{u'type': u'Point', u'coordinates': (-79.329809802, 43.794260779)}"
17674,,Lingeman IDA Pharmacy,Pharmacy Immunization Site,411 Jane st,Toronto,M6S 3Z6,,,-79.48792213799999,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 9 a.m.-4 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-767-8409,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/lingeman-ida-pharmacy-7028510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,367,"{u'type': u'Point', u'coordinates': (-79.487922138, 43.658742791)}"
17675,,Dynasty Pharmacy,Pharmacy Immunization Site,5460 Yonge Street Unit 106,Toronto,M2N 6K7,,,-79.41552481899998,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 9 a.m.-2 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-250-5460,,,,https://www.rxhealthmed.ca/locations/dynasty-pharmacy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,368,"{u'type': u'Point', u'coordinates': (-79.415524819, 43.777205211)}"
17676,,Lawrence Pharmacy,Pharmacy Immunization Site,2683 Lawrence Ave E,Scarborough,M1P 2S2,,,-79.26148795,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 9:30 a.m.-4 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-750-4691,,,,https://www.remedys.ca/en/ontario/scarborough/lawrence-pharmacy-7016574?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,369,"{u'type': u'Point', u'coordinates': (-79.26148795, 43.751692831)}"
17677,,One Eva,Pharmacy Immunization Site,1 Eva Road,Etobicoke,M9C 4Z5,,,-79.563066247,,"Monday: 9 a.m.-1:30 p.m., Tuesday: 9 a.m.-1:30 p.m., Wednesday: 9 a.m.-1:30 p.m., Thursday: 9 a.m.-1:30 p.m., Friday: 9 a.m.-1:30pm, Saturday: 9 a.m.-1:30 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-628-5793,,,,https://1evapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,370,"{u'type': u'Point', u'coordinates': (-79.563066247, 43.639469453)}"
17678,,Lefko Pharmasave #794,Pharmacy Immunization Site,842 Wilson Ave,Toronto,M3K 1E5,,,-79.467380913,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-3 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-0635-6802,,,,https://ps794.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,371,"{u'type': u'Point', u'coordinates': (-79.467380913, 43.730803868)}"
17679,,East York Pharmasave,Pharmacy Immunization Site,840 Coxwell Ave. #102,Toronto,M4C 5T2,,,-79.32676340100001,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-613-9511,,,,https://pharmasave.com/toronto-east-york/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,372,"{u'type': u'Point', u'coordinates': (-79.326763401, 43.690159401)}"
17680,,Kennedy Road Pharmacy,Pharmacy Immunization Site,"2 Antrim Crescent, Unit 4",Scarborough,M1P 2N3,,,-79.28401762599998,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-298-2222,,,,https://idapharmacytoronto.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,373,"{u'type': u'Point', u'coordinates': (-79.284017626, 43.771982426)}"
17681,,People's Choice RemedysRx,Pharmacy Immunization Site,1145 Morningside Ave. Unit#16,Scarborough,M1B 0A7,,,-79.19917555899997,,"Monday: 9:30 a.m.-8 p.m., Tuesday: 9:30 a.m.-8 p.m., Wednesday: 9:30 a.m.-8 p.m., Thursday: 9:30 a.m.-8 p.m., Friday: 9:30 a.m.-8 p.m., Saturday: 9:30 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-748-7337,,,,https://www.peopleschoicepharmacies.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,374,"{u'type': u'Point', u'coordinates': (-79.199175559, 43.801243998)}"
17682,,Keele-Ingram Pharmacy,Pharmacy Immunization Site,2221 Keele Street,Toronto,M6M 3Z5,,,-79.47550433799995,,"Monday: 8 a.m.-7 p.m., Tuesday: 8 a.m.-7 p.m., Wednesday: 8 a.m.-7 p.m., Thursday: 8 a.m.-7 p.m., Friday: 8 a.m.-7 p.m., Saturday: 8 a.m.-5 p.m., Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-247-8618,,,,https://www.pharmachoice.com/locations/keele-ingram/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,375,"{u'type': u'Point', u'coordinates': (-79.475504338, 43.698959775)}"
17683,,THE MEDICINE SHOPPE PHARMACY # 134,Pharmacy Immunization Site,2600 EGLINTON AVE WEST,TORONTO,M6M 1T5,,,-79.47300586399994,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-1 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-651-6511,,,,https://www.medicineshoppe.ca/en/ontario/toronto/the-medicine-shoppe-pharmacy-134-7014226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,376,"{u'type': u'Point', u'coordinates': (-79.473005864, 43.690839184)}"
17684,,CLINICPLUS I.D.A. PHARMACY,Pharmacy Immunization Site,"10 NEIGHBOURHOOD LANE, UNIT 103",ETOBICOKE,M8Y 0C5,,,-79.48854401399994,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-232-0018 EXT 1,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,377,"{u'type': u'Point', u'coordinates': (-79.488544014, 43.637790316)}"
17685,,ARIA PHARMACY,Pharmacy Immunization Site,11 NEWTON DR,TORONTO,M2M 2M6,,,-79.41777999099996,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,647-716-5663,,,,https://ariapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,378,"{u'type': u'Point', u'coordinates': (-79.417779991, 43.792959377)}"
17686,,Bathurst Wilson IDA Pharmacy,Pharmacy Immunization Site,322 Wilson Ave,Toronto,M3H 1S8,,,-79.43658011399998,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 11 a.m.-3 p.m., Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-638-1755,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,379,"{u'type': u'Point', u'coordinates': (-79.436580114, 43.737225285)}"
